ID,기록일시,내식물ID,내식물이름,내용,노트태그,생장단계,성장스냅여부,공개여부,할일여부,완료일시,이미지수,이미지목록,생성일시
116650,2024-10-01 09:37,48241,,,,new leaf,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/d09NsIEloE0dlxPdpAt42v17AAVCN0sl_08936B78-644E-4FE8-9A44-6CEC07BA0E31.png,2024-10-01 09:38
115985,2024-09-30 00:35,61294,,"새 식물을 추가했어요! 🪴 Phyllanthus niruri Vell., 1831",,,true,false,false,,0,,2024-09-30 00:35
115925,2024-09-29 22:04,61268,제주애기모람,새 식물을 추가했어요! 🪴 제주애기모람,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/xUxCSDcLEVnlA75uM43U3euQW2X6E8Xd_9167323B-E39D-4F71-8B2E-C2007389437D.jpg,2024-09-29 22:04
115882,2024-09-29 20:29,61246,스킨답서스 픽투스 엑조티카,"새 식물을 추가했어요! 🪴 스킨답서스 픽투스, 엔젤 스킨답서스",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/U84CMzLW66p8i7zWzEiFrSsq4ZUcfI0a_829BFFC5-B6B9-4F07-AB8C-79DC2D78E5E3.jpg,2024-09-29 20:29
115592,2024-09-28 00:00,57851,장미허브,순집기함,,,true,false,false,,0,,2024-09-29 10:00
115569,2024-09-29 09:20,48237,올리브나무,"키 50센치
철사로 수형 잡아줌
늦겨울에 가지치기 예정",,new leaf,true,false,false,,2,https://d3jk3dbuafh2pk.cloudfront.net/care-note/SDX3eD9oLwHLKtgIwegtrkmSGoohpd0x_646F9D2A-2CBF-4C9F-8B15-6D06FF933DAC.png|https://d3jk3dbuafh2pk.cloudfront.net/care-note/AqVRvcFYCt1JT0BZhZOmRRJe0FswHG3x_63ED244A-03D5-4FBF-BE04-A4B4D7E64434.png,2024-09-29 09:22
115124,2024-09-27 19:02,60928,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/e5mTO8qujtfMZH0m9JXPTL93d8Q2rQwA_81C1653E-33CD-4126-8816-419147B733EE.png,2024-09-27 19:02
112658,2024-09-22 21:04,59914,필로덴드론 플로리다 뷰티 바리에가타,새 식물을 추가했어요! 🪴 필로덴드론 플로리다 뷰티 바리에가타,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/H2RjMNgvysZLYOAc1GtK1dMFbrbhDtgO_DC058410-F6B4-4CD3-929B-7F0A23E85B09.jpg,2024-09-22 21:04
112349,2024-09-22 00:53,53453,파키라,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/B1cqvLRoRnH4NMsaJHqSZViN1mqDtiWv_A05EF430-83A1-4FFD-A762-8A9BCDA56FAF.png,2024-09-22 00:53
112347,2024-09-22 00:51,52060,쉐프렐라,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/24KQfEtdTBipQdt4b0gJGy09VTUsWfCv_852A1354-F42F-458C-BE05-10EF14234343.png,2024-09-22 00:51
112345,2024-09-22 00:47,59730,골든잉곳아이비,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/JVcHJOpiIaUm1wZ1ey3evcx1DhK6V34s_AD219471-6E1F-47FF-8AD8-653A9935B672.png,2024-09-22 00:47
112318,2024-09-21 23:22,59730,골든잉곳아이비,"새 식물을 추가했어요! 🪴 황금송악아이비, 황금송악프릴아이비",,,false,false,false,,0,,2024-09-21 23:22
108931,2024-09-11 21:07,58183,,새 식물을 추가했어요! 🪴 필로덴드론 옥시카르디움 브라질,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/Hf9EX3RQLrrs24ZOkDxi18h6uArjNb4q_80890976-C97E-46FD-B041-7BFBB0786007.jpg,2024-09-11 21:07
108218,2024-09-09 22:37,57853,드라세나 수르쿨로사 밀키웨이,새 식물을 추가했어요! 🪴 드라세나 수르쿨로사 밀키웨이,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/6lTPOlK2xAIF6PuHwcBEp0h3Kn6vqDwE_D7C48356-28C5-47D7-9C40-4BE89612E37C.jpg,2024-09-09 22:37
108217,2024-09-09 22:33,57852,스테파니아 에렉타,새 식물을 추가했어요! 🪴 스테파니아 에렉타,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/j8lmHu7wud4XEcsTGO2EDuprW1iSpjN9_0FEFED87-A832-4F46-A995-4BBB8E8C1E4F.jpg,2024-09-09 22:33
108215,2024-09-09 22:31,57851,장미허브,"새 식물을 추가했어요! 🪴 장미허브, 플렉트란투스",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/uZ6tug9ochByYdZeZCiyFBGXY3MsPFTc_D3A3100D-873E-4929-9DE6-BE9A97B6179A.jpg,2024-09-09 22:31
108214,2024-09-09 22:29,57850,쉐프렐라 선버스터,"새 식물을 추가했어요! 🪴 홍콩야자, 쉐프렐라",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/4Y9FOlNVNq9xbj9U6OPeCRgQpOPXnuEC_683BE7BF-A401-4163-9637-0ACD08CF339C.jpg,2024-09-09 22:29
107966,2024-09-08 00:00,57746,에피프레넘 피나텀 마블,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/BxIGOMtFyWKIV8INaJ456qdwMkN5o5wP_ECE0213D-98EC-4519-8AA3-2BC5E84ECF7C.png,2024-09-09 07:36
105384,2024-09-01 19:37,52060,쉐프렐라,위에서 새잎 나는중,,new leaf,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/W5rYrSvZ7X5z4joGGxRT7nNEK96BVPmc_1043A454-2DB0-484B-A4E1-54FC67F22B7A.png,2024-09-01 19:37
105383,2024-09-01 19:27,52055,,삽수 성공한 개채들 하나로 모아서 심어줌,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/k7JpgQV0pJJEkKZ5bP6eeBDakW3HIPz7_D9099BEB-1DC1-4EAB-96CC-F58A7D10D335.png,2024-09-01 19:27
105382,2024-09-01 19:26,48232,필로덴드론 옥시카르디움 브라질,삽수 성공한 개체들 하나로 모아서 심어줌,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/WhPJwgcS1g1IVhZHr6vHCd2nTgVFN6k1_5A3D0B8D-22FB-4DDA-8F0E-4EFB13716D9A.png,2024-09-01 19:27
105381,2024-09-01 19:23,56576,,"새 식물을 추가했어요! 🪴 나비란, 무늬접란",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/uRfSpDv3fdDgB3bs72yVtKsKd2R1faVp_7B8B449D-5587-4567-9238-68A462943475.jpg,2024-09-01 19:23
105379,2024-09-01 19:22,56574,브레이니아 니보사,"새 식물을 추가했어요! 🪴 브레이니아 니보사, 소코라코",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/kKIgK9GlhpWnpIdVHQtJj2RPP62NluvB_5BC5CF60-9AA9-4C1A-998A-C631C033C4A8.jpg,2024-09-01 19:22
105378,2024-09-01 19:21,56573,,새 식물을 추가했어요! 🪴 싱고니움 레드스팟,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/G4uYNRGkjCobYL76Q3fgWdlgktHc7XgZ_207B1964-FB07-4C80-B04A-8A5D1EDCB70E.jpg,2024-09-01 19:21
105377,2024-09-01 19:19,56572,에피프레넘 피나텀 바리에가타,새 식물을 추가했어요! 🪴 에피프레넘 피나텀 바리에가타,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/kFnvYaPry1T7TSBoH8JXpcMMbat8NpWr_B0461574-0D93-43E9-94BF-D75F8059842C.jpg,2024-09-01 19:19
105375,2024-09-01 19:16,56570,스킨답서스 픽투스 아르지리우스,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/K52Fnk1YYfdUq1enJZVlgsH8vS1g2DrO_CF5CED92-3EB7-45B5-B2C2-8AB61299783C.png,2024-09-01 19:16
104230,2024-08-29 21:13,53453,파키라,병해인지 잎이 탄 건지 건조한건지 알 수 없는 이유로 잎에 갈색반점이 생김,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/oFC3PtpAkyrBRSLysbxzskPIXcaJgw9q_9FFEDD39-E7F2-44F6-B75D-A11CB960AAA3.png,2024-08-29 21:14
101670,2024-08-23 00:00,54869,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/tuN2FoJOqojJ8MxzcnaFjzWl7F45fN8i_0B566DF4-3696-457C-97A5-0487D421E3CE.png,2024-08-24 00:26
101668,2024-08-24 00:24,54867,,"새 식물을 추가했어요! 🪴 카랑코에, 카란코에",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/DwpZOF5OmP9BbyYaB4oiSi882WFCCri2_1161647A-E66D-422B-A985-FF327F2B714A.jpg,2024-08-24 00:24
101667,2024-08-24 00:22,54866,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/TmARSeDYRgVVWVED9yyEvVgzdXLahXYp_25BF6A90-882C-454D-AEE2-9C455FCF9282.png,2024-08-24 00:22
101666,2024-08-24 00:20,53531,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/3nRGqzcCd2Ik4DZqcGXsIzjvTlu8bqNl_69A5E797-7EEE-437F-AF26-0CEB1AEB5BA6.png,2024-08-24 00:20
101665,2024-08-23 00:00,54865,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/NHpv7ZdoKiIpq9ljWS1CVBqqQJxUjb4d_43B49E9B-3FF1-4D6C-9C12-D5A763109543.png,2024-08-24 00:18
98586,2024-08-17 09:25,53531,,새 식물을 추가했어요! 🪴 스트렙토카르푸스 삭소롬,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/KVKzqYMmWwxEa9sku0m0YU8MSnamIPOt_CE4B0BB7-C553-4F16-9972-067F9719AC46.jpg,2024-08-17 09:25
98433,2024-08-16 20:45,53453,파키라,새 식물을 추가했어요! 🪴 파키라,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/okNApy0SWm9pshoecbF9XNvMm8dj8OhN_E5C4F2AC-797B-42B5-B447-2814A5BFDD0E.jpg,2024-08-16 20:45
96018,2024-08-11 23:04,52074,틸란드시아 이오난사,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/ojU1MPMIxsy66OwiWUvFWHiTPCh8ct8k_6FD752F3-9B6F-4559-B456-150D0B1383C5.png,2024-08-11 23:04
95644,2024-08-11 13:40,52060,쉐프렐라,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/OMwdyZhxNrebhdETQ3R3uQikAQ7b0l4C_428AAB0C-1099-4B0D-951E-91E62D48D791.png,2024-08-11 13:40
95643,2024-08-11 13:39,48237,올리브나무,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/60AEXJZURSWEPHNiSjvPjUkDqNmQGgrm_B86E1AD7-296F-4794-85BD-9ADC78A4A40D.png,2024-08-11 13:39
95639,2024-08-11 13:33,52075,틸란드시아,물담그기 한시간,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/haSxN36tjCIXCyfaD5RuDiiaVG73VBiI_C67F4CB8-9A45-4E49-B15C-1AAE3481FFA0.png,2024-08-11 13:33
95638,2024-08-11 13:32,48234,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/U7hXG77KOajQcn0RWSCJVtpQneZbCLNj_9F24B772-4F9D-4627-A49E-BF13FF6E3ECD.png,2024-08-11 13:32
95352,2024-08-11 00:06,52075,틸란드시아,새 식물을 추가했어요! 🪴 수염틸란드시아,,,false,false,false,,0,,2024-08-11 00:06
95350,2024-08-11 00:04,52074,틸란드시아 이오난사,새 식물을 추가했어요! 🪴 틸란드시아 이오난사,,,false,false,false,,0,,2024-08-11 00:04
95286,2024-08-10 22:49,52062,,새 식물을 추가했어요! 🪴 스투키,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/ujyEEmIKiwIv4FciypFVVqLZ9iboJ6hq_3AC97B44-A9F3-440E-AC66-ED4DF0D77B85.jpg,2024-08-10 22:49
95267,2024-08-10 22:39,52060,쉐프렐라,"새 식물을 추가했어요! 🪴 홍콩야자, 쉐프렐라",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/iePccZfUfIc9CQqnceHUdiSJFqhQ1O1H_6299CC04-399D-4F6B-A62D-0604A22F848D.jpg,2024-08-10 22:39
95259,2024-08-10 22:33,52059,,새 식물을 추가했어요! 🪴 무늬 호야,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/uH8VceISZOtR8CitOA6otQEsgPZ9tKQe_A2C97F3F-97ED-4DC4-8084-CACDAACBBE3B.jpg,2024-08-10 22:33
95254,2024-08-10 22:29,52055,,"새 식물을 추가했어요! 🪴 필로덴드론 옥시카르디움 브라질 트리컬러, 트리칼라",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/4l6b6UYd8BCvUwQZ4yKZLgOnmrYJYgoM_887F31AD-4B9A-4CD5-B5F9-6DB56768C3A8.jpg,2024-08-10 22:29
95249,2024-08-10 22:24,48457,,저면관수중,,,false,false,false,,0,,2024-08-10 22:25
95247,2024-08-10 22:23,48232,필로덴드론 옥시카르디움 브라질,8/7에 줄기가 부러지고 슬릿분으로 분갈이,,transplant,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/tV7mmXo5Tg00fTykzZr4Hlke3YT04Ghw_085EF9EE-B8C9-451E-B9C6-2D51B557470B.png,2024-08-10 22:24
95244,2024-08-10 22:18,48234,,"슬릿분으로 분갈이 후 실내에서 요양중
휴가토 대립, 휴가토 소립 배수층 깔고 최대한 엄마 흙 보존한 다음 모자란 흙은 상토, 산야초를 5:5 비율로 보충함",,transplant,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/wc1GtUVjB1M50rocdsax0HnIyqR2TB35_CD6C03D2-CD17-4619-8EB9-96EBC8A989BF.png,2024-08-10 22:20
91379,2024-08-03 16:52,48238,테이블야자,물이 마르지 않고 화분에 비해 세력이 너무 낮은거 같아서 작은 독일토분에 분갈이해줌,,transplant,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/7BUeekRqdr9JfmMWH803SoSVXalhfrMr_B7F2C8D9-C48C-4A11-9EC0-DC154EA5CACD.png,2024-08-03 16:53
87698,2024-07-29 10:14,48457,,새 식물을 추가했어요! 🪴 필로덴드론 옥시카르디움 브라질,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/dxUtnhq9zWWdAqkrjUVFn5pNkZFj8ugU_D1736003-3D83-4E33-8B47-AF394B95980F.jpg,2024-07-29 10:14
87267,2024-07-28 19:40,48252,,모체 스킨답서스 생육이 불량하여 수경재배 하다가 엄마가 화분에 심어줌,,vegetative,false,false,false,,0,,2024-07-28 19:41
87266,2024-07-28 19:36,48252,,새 식물을 추가했어요! 🪴 스킨답서스,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/nG2sZCI60NvzBVgyHLLwUImMrBwy6ldW_3C9707CE-38B5-4BB9-A335-1D1C64A8E2D8.jpg,2024-07-28 19:36
87258,2024-07-28 18:52,48247,벤자민 고무나무,"새 식물을 추가했어요! 🪴 무늬 벤자민 고무나무, 화이트 벤자민, 스트라이트, 스타라이트, 스트라이프, 스트라이크, ",,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/CKlO5dEmPtGivQ410nYLcmKJ2ewwqi4N_929B603C-6284-455E-A9EB-2AA5D8F584F4.jpg,2024-07-28 18:52
87246,2024-07-28 18:31,48234,,엄마 집에 요양 갔다왔더니 신엽과 가지가 많이 자랐다,,new leaf,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/f75bKcjBOaJePMMIiHAU4WiDWBEYzSYk_0FEADF5B-2D6E-465F-AB1C-7DF9781D582C.jpg,2024-07-28 18:33
87242,2024-07-28 18:26,48241,,새 식물을 추가했어요! 🪴 꿩의비름,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/user-plant/24mMf045sXKRFG8z6VO677nEMAIpIEOW_3C4D69A4-DF9E-4496-AE75-798435383AB5.jpg,2024-07-28 18:26
87238,2024-06-13 00:34,48239,산세베리아,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/iw2Zk0smJHfb8aMeRFLF__B7B4134A-0B6B-42D5-827E-21F0507A2E6C.jpg,2024-07-28 18:11
87237,2024-06-13 00:41,48238,테이블야자,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/Px2_nTjhl0l3nkgJvqQeM_F91CE842-DE79-4454-874F-221B11A4C767.jpg,2024-07-28 18:11
87236,2024-06-12 08:02,48237,올리브나무,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/IOI4KuM_KRsDHkOz43-bB_DCC91B19-0321-4574-83BE-D2DEFA996E14.jpg,2024-07-28 18:11
87235,2024-06-12 08:50,48236,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/X6nghhJGtG_H8bpPAHXHG_306AB3A2-4A90-4731-8E51-131173134DCD.jpg,2024-07-28 18:11
87234,2024-06-13 00:01,48235,립살리스 카스타,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/T2oZFLWMqo6t91HiRfrSG_3F549F69-CBA2-45B0-9848-1E231CD58847.jpg,2024-07-28 18:11
87233,2024-06-13 00:10,48234,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/VIUf24ImqOio7ytnY3t7Y_441E2C15-DD9A-4DD9-937C-80063C4FA547.jpg,2024-07-28 18:11
87232,2024-06-13 00:15,48233,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/NcLXjKRJkzD_7F1byIN_q_5E8DEDF8-0989-43DC-805F-408830E6F86D.jpg,2024-07-28 18:11
87231,2024-06-13 00:23,48232,필로덴드론 옥시카르디움 브라질,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/groo/wgZb0UqhUJAhIX6LKKcbY_A95F9F27-4BD8-4316-8293-666D3256F93F.jpg,2024-07-28 18:11
